0.0 3.2
0.0006385 2.4
0.001277 2.0
0.0019155 1.5
0.002554 1.4
0.0031925 1.0
0.003831 0.9
0.0044695 0.6
0.005108 0.65
0.0057465 0.4
0.006385 0.45
0.0070235 0.3
0.007662 0.4
0.0083005 0.2
0.008939 0.25
0.0095775 0.15
0.010216 0.2
0.0108545 0.1
0.011493 0.2
