0.0 3.65
9.92e-06 2.35
1.984e-05 2.65
2.976e-05 1.85
3.968e-05 1.85
4.96e-05 1.45
5.952e-05 1.75
6.944e-05 1.15
7.936e-05 1.25
8.928e-05 0.9
9.92e-05 1.15
0.00010912 0.65
0.00011904 0.85
0.00012896 0.45
0.00013888 0.75
0.0001488 0.3
0.00015872 0.65
0.00016864 0.25
0.00017856 0.55
0.00018848 0.15
0.0001984 0.4
0.00020832 0.05
